0.00074359	0.55	0.005341577	0.000270598	
0.000935897	0.075	0.006271217	0.000313058	
0.000974359	0.55	0.006997605	0.000357934	
0.000961538	0.4	0.006770317	0.000344629	
0.000679487	0.4	0.004785549	0.000241178	
0.000833333	0.55	0.005985731	0.000304269	
0.000628205	0.55	0.004513121	0.000227716	
0.000576923	0.55	0.004145028	0.000208552	
0.000589744	0.55	0.004237051	0.000213343	
0.000987179	0.55	0.007089571	0.000362869	
0.000884615	0.55	0.006353742	0.000323672	
0.000717949	0.55	0.005157501	0.000261035	
0.000692308	0.4	0.004875791	0.000245826	
0.000769231	0.55	0.005525634	0.000280176	
0.000705128	0.2	0.004821971	0.000241557	
0.000730769	0.525	0.005232847	0.000264841	
0.000589744	0.55	0.004237051	0.000213343	
0.000602564	0.55	0.004329039	0.000218085	
0.000538462	0.55	0.003868903	0.000194201	
0.000935897	0.4	0.006589866	0.000335238	
0.000551282	0.55	0.00396095	0.000198975	
0.000807692	0.55	0.005801705	0.000294615	
0.000961538	0.55	0.006905638	0.000353017	
0.000807692	0.2	0.00552332	0.000277599	
0.000794872	0.55	0.005709574	0.000289574	
0.000974359	0.55	0.006997513	0.00035775	
0.000653846	0.55	0.004697258	0.000237235	
0.000653846	0.55	0.004697256	0.000237231	
0.000769231	0.3	0.005340599	0.000269322	
0.000692308	0.55	0.004973415	0.000251503	
0.000512821	0.55	0.003684806	0.000184708	
0.0005	0.3	0.003472065	0.000173726	
0.00075641	0.55	0.005433604	0.000275378	
0.000628205	0.375	0.004409175	0.000221729	
0.000820513	0.55	0.005893705	0.000299409	
0.000602564	0.3	0.004184014	0.000209888	
0.000525641	0.55	0.003776861	0.000189458	
0.000653846	0.2	0.004471612	0.000224011	
0.000525641	0.55	0.003776861	0.000189458	
0.000641026	0.55	0.004605186	0.000232463	
0.000666667	0.55	0.004789307	0.000241972	
0.000974359	0.375	0.00683677	0.000347684	
0.00074359	0.55	0.005341577	0.000270598	
0.000884615	0.55	0.006353742	0.000323672	
0.000948718	0.3	0.006585982	0.000333643	
0.0005	0.4	0.003522013	0.000176338	
0.000512821	0.55	0.003684806	0.000184708	
0.000858974	0.55	0.006169584	0.000313634	
0.000910256	0.075	0.006099433	0.000304369	
0.000705128	0.25	0.004859422	0.00024418	
0.000846154	0.525	0.006058426	0.000307991	
0.000589744	0.4	0.004153763	0.000208766	
0.000692308	0.375	0.004858848	0.000244816	
0.00074359	0.55	0.005341577	0.000270598	
0.000692308	0.425	0.004892531	0.000246808	
0.000987179	0.55	0.007089571	0.000362869	
0.000769231	0.55	0.005525641	0.000280191	
0.000512821	0.55	0.003684806	0.000184708	
0.000782051	0.55	0.005617662	0.000284984	
0.000782051	0.55	0.005617662	0.000284984	
0.000858974	0.55	0.006169745	0.000313956	
0.000987179	0.2	0.006750104	0.00034051	
0.000679487	0.55	0.004881362	0.000246733	
0.000846154	0.55	0.00607774	0.000309109	
0.0005	0.55	0.00359277	0.000180017	
0.000935897	0.25	0.006448918	0.000325798	
0.000641026	0.3	0.004450955	0.000223518	
0.000794872	0.55	0.005709574	0.000289574	
0.000948718	0.55	0.005992058	0.000348105	
0.000653846	0.375	0.004589057	0.000230956	
0.000666667	0.375	0.004678995	0.000235581	
0.000974359	0.55	0.006997513	0.00035775	
0.0005	0.55	0.003591768	0.000178013	
0.000576923	0.55	0.00414503	0.000208557	
0.000897436	0.55	0.006445639	0.000328351	
0.000923077	0.375	0.006477151	0.000329062	
0.000858974	0.55	0.006169584	0.000313634	
0.000628205	0.55	0.004513211	0.000227897	
0.000730769	0.55	0.005249537	0.000265807	
0.000705128	0.075	0.004725156	0.000235335	
0.000730769	0.4	0.005146507	0.000259816	
0.000820513	0.375	0.005756977	0.000289431	
0.000564103	0.3	0.003916982	0.000196159	
0.000615385	0.4	0.004334262	0.000217954	
0.000910256	0.2	0.006224381	0.000313463	
0.000897436	0.375	0.006297299	0.000319712	
0.000576923	0.075	0.003866192	0.0001922	
0.000717949	0.3	0.004984772	0.000250927	
0.000948718	0.25	0.006537214	0.000330352	
0.000858974	0.075	0.005755874	0.000287053	
0.000615385	0.55	0.004382284	0.000145364	
0.000641026	0.55	0.004605186	0.000232463	
0.000602564	0.55	0.004329039	0.000218085	
0.000679487	0.55	0.004881362	0.000246733	
0.000512821	0.55	0.003684806	0.000184708	
0.000782051	0.375	0.005488287	0.000277411	
0.000551282	0.55	0.003960817	0.000198709	
0.000846154	0.25	0.005830807	0.000294045	
0.000948718	0.55	0.005992058	0.000348105	
0.000602564	0.55	0.004329082	0.00021817	
0.000641026	0.425	0.004530297	0.000228154	
0.000512821	0.55	0.003684805	0.000184707	
0.001	0.375	0.007016555	0.000356994	
0.00074359	0.55	0.005341577	0.000270598	
0.000705128	0.55	0.005065465	0.000256276	
0.000589744	0.55	0.004237051	0.000213343	
0.000923077	0.55	0.006629707	0.000338304	
0.000589744	0.425	0.004168053	0.00020965	
0.000948718	0.55	0.005992058	0.000348105	
0.000987179	0.55	0.007089571	0.000362869	
0.000628205	0.525	0.004498806	0.000226963	
0.000679487	0.55	0.004881362	0.000246733	
0.000884615	0.55	0.006353742	0.000323672	
0.000833333	0.3	0.005785331	0.000292381	
0.000807692	0.55	0.005801705	0.000294615	
0.000589744	0.4	0.004153763	0.000208766	
0.000525641	0.55	0.003776861	0.000189458	
0.000923077	0.55	0.006629707	0.000338304	
0.000692308	0.55	0.004973415	0.000251503	
0.0005	0.55	0.003591768	0.000178013	
0.000935897	0.55	0.006721682	0.000343187	
0.000794872	0.2	0.00543568	0.00027313	
0.000833333	0.55	0.005985731	0.000304269	
0.0005	0.2	0.0034198	0.000170633	
0.000833333	0.375	0.005847893	0.000296168	
0.000987179	0.25	0.006802094	0.000344042	
0.000987179	0.55	0.007089571	0.000362869	
0.000576923	0.55	0.004145028	0.000208552	
0.000653846	0.375	0.004589057	0.000230956	
0.000794872	0.55	0.005709574	0.000289574	
0.000730769	0.3	0.005073738	0.000255526	
0.000923077	0.3	0.006408071	0.000324446	
0.000782051	0.375	0.005488287	0.000277411	
0.000653846	0.55	0.004697258	0.000237235	
0.000705128	0.55	0.005065465	0.000256276	
0.000576923	0.55	0.004145028	0.000208552	
0.000974359	0.55	0.006997513	0.00035775	
0.000717949	0.425	0.005073625	0.000256155	
0.000897436	0.525	0.006425242	0.000327328	
0.000615385	0.55	0.004421096	0.000222987	
0.000961538	0.55	0.006905638	0.000353017	
0.000538462	0.55	0.003868916	0.000194228	
0.000948718	0.075	0.006357096	0.000317382	
0.000948718	0.4	0.006680096	0.000339937	
0.000846154	0.375	0.005930072	0.000285447	
0.000525641	0.075	0.003522596	0.000175031	
0.000717949	0.55	0.005157501	0.000261035	
0.000641026	0.075	0.00429569	0.000213762	
0.000512821	0.3	0.003561058	0.000178216	
0.000538462	0.2	0.00368277	0.000183897	
0.000923077	0.55	0.006629707	0.000338304	
0.000871795	0.55	0.006261745	0.000318808	
0.000679487	0.3	0.004717845	0.000237137	
0.000512821	0.55	0.003684806	0.000184708	
0.000538462	0.55	0.003868916	0.000194228	
0.000615385	0.55	0.004382284	0.000145364	
0.000564103	0.55	0.004052991	0.000203758	
0.000987179	0.55	0.007089571	0.000362869	
0.000794872	0.4	0.005597587	0.00028315	
0.000769231	0.425	0.005435776	0.000274922	
0.000935897	0.55	0.006721682	0.000343187	
0.000794872	0.55	0.005709691	0.000289807	
0.000782051	0.2	0.005348226	0.000269039	
0.000538462	0.3	0.003739061	0.000185846	
0.000628205	0.55	0.004513121	0.000227716	
0.001	0.55	0.007181526	0.000367799	
0.0005	0.55	0.003591768	0.000178013	
0.000884615	0.375	0.006207441	0.000315032	
0.000730769	0.55	0.005249537	0.000265807	
0.000589744	0.075	0.003951979	0.00019628	
0.000820513	0.55	0.005893705	0.000299409	
0.000807692	0.4	0.005687848	0.000287944	
0.000833333	0.2	0.005698596	0.000286548	
0.000564103	0.525	0.004040043	0.000203044	
0.000846154	0.55	0.006077738	0.000309104	
0.000589744	0.25	0.004064585	0.000203548	
0.000948718	0.375	0.006656976	0.000338388	
0.000794872	0.525	0.005691518	0.000288707	
0.000858974	0.425	0.006069433	0.000308058	
0.0005	0.55	0.003591768	0.000178013	
0.000987179	0.55	0.007090141	0.00036401	
0.000846154	0.4	0.005958481	0.000302113	
0.000794872	0.55	0.005709574	0.000289574	
0.000987179	0.4	0.006950749	0.000354013	
0.000923077	0.075	0.006185331	0.000308725	
0.000846154	0.375	0.005930072	0.000285447	
0.000910256	0.55	0.006535559	0.00032909	
0.00075641	0.55	0.005433608	0.000275385	
0.000948718	0.55	0.005991864	0.000348105	
0.000653846	0.55	0.004697258	0.000237235	
0.000871795	0.55	0.006261682	0.000318684	
0.00075641	0.55	0.005433604	0.000275378	
0.000820513	0.525	0.005874986	0.000298348	
0.000923077	0.25	0.006360623	0.000321253	
0.000910256	0.55	0.006537724	0.00033342	
0.000807692	0.3	0.005607431	0.000283169	
0.000589744	0.55	0.004237051	0.000213343	
0.000807692	0.075	0.005412328	0.000269818	
0.000974359	0.55	0.006997513	0.00035775	
0.000717949	0.55	0.005157501	0.000261035	
0.000871795	0.525	0.006241802	0.000317565	
0.0005	0.55	0.003591768	0.000178013	
0.000615385	0.3	0.004272996	0.000214425	
0.000948718	0.55	0.005992058	0.000348105	
0.000923077	0.375	0.006477151	0.000329062	
0.000589744	0.2	0.004033401	0.000201705	
0.000692308	0.55	0.004973415	0.000251503	
0.000666667	0.3	0.004628865	0.000232554	
0.000833333	0.4	0.005868262	0.000297361	
0.000551282	0.55	0.003960817	0.000198709	
0.000717949	0.4	0.005056267	0.000255138	
0.00074359	0.55	0.005341577	0.000270598	
0.000641026	0.55	0.004605186	0.000232463	
0.000769231	0.55	0.005525641	0.000280191	
0.000769231	0.55	0.005525641	0.000280191	
0.000641026	0.55	0.004605186	0.000232463	
0.000794872	0.075	0.005326432	0.000265498	
0.000846154	0.55	0.00607774	0.000309109	
0.000897436	0.425	0.006340944	0.000322358	
0.000717949	0.55	0.005157501	0.000261035	
0.000948718	0.525	0.006792015	0.000346834	
0.000794872	0.375	0.005578177	0.000282058	
0.000846154	0.3	0.005874301	0.000296955	
0.000512821	0.375	0.003599444	0.000179856	
0.000820513	0.55	0.00589372	0.000299438	
0.000525641	0.3	0.003650062	0.000182735	
0.000564103	0.55	0.004052991	0.000203758	
0.000666667	0.55	0.004789307	0.000241972	
0.000961538	0.4	0.006770317	0.000344629	
0.000705128	0.55	0.005065465	0.000256276	
0.000730769	0.55	0.005249537	0.000265807	
0.000653846	0.55	0.004697258	0.000237235	
0.000551282	0.55	0.003960817	0.000198709	
0.000602564	0.55	0.004329039	0.000218085	
0.000730769	0.2	0.004997456	0.000250829	
0.000705128	0.3	0.004895818	0.000246362	
0.000653846	0.3	0.004539934	0.000228078	
0.000987179	0.55	0.007089571	0.000362869	
0.000666667	0.55	0.004789313	0.000241984	
0.000846154	0.55	0.00607774	0.000309109	
0.000948718	0.55	0.005992058	0.000348105	
0.000923077	0.4	0.006499647	0.000330567	
0.000897436	0.55	0.006445732	0.000328536	
0.000910256	0.55	0.006531681	0.000321335	
0.000538462	0.55	0.003868916	0.000194228	
0.000641026	0.4	0.004514807	0.000227272	
0.000769231	0.4	0.005417191	0.00027385	
0.000858974	0.55	0.006169584	0.000313634	
0.000871795	0.075	0.005841779	0.000291408	
0.0005	0.55	0.003591768	0.000178013	
0.000641026	0.2	0.004383972	0.000219536	
0.000525641	0.55	0.003776861	0.000189458	
0.000705128	0.4	0.004965878	0.000250173	
0.000961538	0.55	0.006905638	0.000353017	
0.000974359	0.25	0.006713801	0.000339471	
0.000525641	0.25	0.003622493	0.00018027	
0.000923077	0.55	0.006629707	0.000338304	
0.000692308	0.25	0.00477113	0.000239671	
0.000551282	0.525	0.003948326	0.000198338	
0.000653846	0.4	0.004605034	0.000231856	
0.000807692	0.525	0.005783244	0.000293506	
0.000576923	0.2	0.003945751	0.000197257	
0.000910256	0.3	0.006319114	0.000319855	
0.000846154	0.075	0.005669986	0.000282737	
0.000769231	0.375	0.005398379	0.000272741	
0.000923077	0.525	0.006608636	0.000337064	
0.000923077	0.55	0.006629707	0.000338304	
0.000705128	0.55	0.005065465	0.000256276	
0.001	0.55	0.007181526	0.000367799	
0.000910256	0.425	0.006431438	0.000327137	
0.00074359	0.425	0.005254709	0.000265532	
0.000807692	0.55	0.005801705	0.000294615	
0.000871795	0.375	0.006117561	0.000310307	
0.00074359	0.55	0.005341577	0.000270598	
0.000551282	0.55	0.003960955	0.000198984	
0.000820513	0.55	0.005893705	0.000299409	
0.000987179	0.3	0.006852827	0.000347456	
0.000551282	0.55	0.003960817	0.000198709	
0.000961538	0.375	0.00674689	0.000343067	
0.000884615	0.55	0.006353723	0.000323635	
0.000987179	0.55	0.007089571	0.000362869	
0.000987179	0.55	0.007089603	0.000362932	
0.000564103	0.25	0.003887917	0.000194549	
0.000794872	0.55	0.005709574	0.000289574	
0.000871795	0.55	0.006261709	0.000318737	
0.000897436	0.55	0.006445639	0.000328351	
0.000538462	0.375	0.003779532	0.00018959	
0.000782051	0.55	0.005617668	0.000284995	
0.000628205	0.55	0.004513121	0.000227716	
0.000576923	0.3	0.004006038	0.000200816	
0.000628205	0.425	0.004439738	0.000223518	
0.000897436	0.55	0.006445735	0.000328542	
0.00075641	0.3	0.005251645	0.000264711	
0.000858974	0.25	0.005909243	0.00018213	
0.000679487	0.075	0.004553368	0.000226711	
0.00074359	0.075	0.004982849	0.000248251	
0.000512821	0.4	0.003612256	0.000180966	
0.000807692	0.55	0.005801705	0.000294615	
0.000935897	0.55	0.006721139	0.0003421	
0.000666667	0.4	0.004695295	0.000236519	
0.000910256	0.55	0.006531681	0.000321335	
0.000846154	0.55	0.006077736	0.000309101	
0.000782051	0.525	0.005599798	0.000283936	
