0.0500000000000000	0.0175000000000000	0.0100000000000000	0.000550000000000000	0.0495000000000000	0.00250000000000000	0.00350000000000000	303	323
0.0500000000000000	0.0155000000000000	0.0110000000000000	0.000500000000000000	0.0495000000000000	0.00250000000000000	0.00350000000000000	283	304
0.0500000000000000	0.0170000000000000	0.0130000000000000	0.000500000000000000	0.0495000000000000	0.00250000000000000	0.00350000000000000	214	236
0.0700000000000000	0.0217000000000000	0.0154000000000000	0.000700000000000000	0.0693000000000000	0.00350000000000000	0.00490000000000000	202	218
0.0500000000000000	0.0150000000000000	0.0140000000000000	0.000500000000000000	0.0495000000000000	0.00250000000000000	0.00350000000000000	201	221
0.0500000000000000	0.0205000000000000	0.0135000000000000	0.000500000000000000	0.0495000000000000	0.00250000000000000	0.00350000000000000	176	200
0.0500000000000000	0.0200000000000000	0.0150000000000000	0.000600000000000000	0.0495000000000000	0.00250000000000000	0.00350000000000000	163	187
0.0900000000000000	0.0279000000000000	0.0198000000000000	0.000900000000000000	0.0891000000000000	0.00450000000000000	0.00630000000000000	158	169
0.0700000000000000	0.0238000000000000	0.0182000000000000	0.000700000000000000	0.0693000000000000	0.00350000000000000	0.00490000000000000	153	169
0.100000000000000	0.0350000000000000	0.0200000000000000	0.00110000000000000	0.0990000000000000	0.00500000000000000	0.00700000000000000	152	162
0.110000000000000	0.0341000000000000	0.0242000000000000	0.00110000000000000	0.108900000000000	0.00550000000000000	0.00770000000000000	129	139
0.0700000000000000	0.0287000000000000	0.0189000000000000	0.000700000000000000	0.0693000000000000	0.00350000000000000	0.00490000000000000	126	143
0.0900000000000000	0.0306000000000000	0.0234000000000000	0.000900000000000000	0.0891000000000000	0.00450000000000000	0.00630000000000000	119	132
0.130000000000000	0.0403000000000000	0.0286000000000000	0.00130000000000000	0.128700000000000	0.00650000000000000	0.00910000000000000	110	117
0.150000000000000	0.0525000000000000	0.0300000000000000	0.00165000000000000	0.148500000000000	0.00750000000000000	0.0105000000000000	102	108
0.100000000000000	0.0300000000000000	0.0280000000000000	0.00100000000000000	0.0990000000000000	0.00500000000000000	0.00700000000000000	101	111
0.0900000000000000	0.0369000000000000	0.0243000000000000	0.000900000000000000	0.0891000000000000	0.00450000000000000	0.00630000000000000	98	111
0.110000000000000	0.0374000000000000	0.0286000000000000	0.00110000000000000	0.108900000000000	0.00550000000000000	0.00770000000000000	98	108
0.150000000000000	0.0465000000000000	0.0330000000000000	0.00150000000000000	0.148500000000000	0.00750000000000000	0.0105000000000000	95	102
0.0500000000000000	0.0220000000000000	0.0200000000000000	0.000500000000000000	0.0495000000000000	0.00250000000000000	0.00350000000000000	89	111
0.170000000000000	0.0527000000000000	0.0374000000000000	0.00170000000000000	0.168300000000000	0.00850000000000000	0.0119000000000000	84	90
0.130000000000000	0.0442000000000000	0.0338000000000000	0.00130000000000000	0.128700000000000	0.00650000000000000	0.00910000000000000	83	91
0.100000000000000	0.0400000000000000	0.0300000000000000	0.00120000000000000	0.0990000000000000	0.00500000000000000	0.00700000000000000	82	94
0.110000000000000	0.0451000000000000	0.0297000000000000	0.00110000000000000	0.108900000000000	0.00550000000000000	0.00770000000000000	81	91
0.0500000000000000	0.0225000000000000	0.0215000000000000	0.000650000000000000	0.0495000000000000	0.00250000000000000	0.00350000000000000	78	98
0.200000000000000	0.0700000000000000	0.0400000000000000	0.00220000000000000	0.198000000000000	0.0100000000000000	0.0140000000000000	77	81
0.190000000000000	0.0589000000000000	0.0418000000000000	0.00190000000000000	0.188100000000000	0.00950000000000000	0.0133000000000000	75	80
0.150000000000000	0.0510000000000000	0.0390000000000000	0.00150000000000000	0.148500000000000	0.00750000000000000	0.0105000000000000	72	79
0.130000000000000	0.0533000000000000	0.0351000000000000	0.00130000000000000	0.128700000000000	0.00650000000000000	0.00910000000000000	69	77
0.150000000000000	0.0450000000000000	0.0420000000000000	0.00150000000000000	0.148500000000000	0.00750000000000000	0.0105000000000000	68	74
0.210000000000000	0.0651000000000000	0.0462000000000000	0.00210000000000000	0.207900000000000	0.0105000000000000	0.0147000000000000	68	73
0.0700000000000000	0.0308000000000000	0.0280000000000000	0.000700000000000000	0.0693000000000000	0.00350000000000000	0.00490000000000000	64	79
0.170000000000000	0.0578000000000000	0.0442000000000000	0.00170000000000000	0.168300000000000	0.00850000000000000	0.0119000000000000	64	70
0.230000000000000	0.0713000000000000	0.0506000000000000	0.00230000000000000	0.227700000000000	0.0115000000000000	0.0161000000000000	63	67
0.250000000000000	0.0875000000000000	0.0500000000000000	0.00275000000000000	0.247500000000000	0.0125000000000000	0.0175000000000000	62	65
0.150000000000000	0.0615000000000000	0.0405000000000000	0.00150000000000000	0.148500000000000	0.00750000000000000	0.0105000000000000	60	67
0.250000000000000	0.0775000000000000	0.0550000000000000	0.00250000000000000	0.247500000000000	0.0125000000000000	0.0175000000000000	58	61
0.190000000000000	0.0646000000000000	0.0494000000000000	0.00190000000000000	0.188100000000000	0.00950000000000000	0.0133000000000000	57	63
0.150000000000000	0.0600000000000000	0.0450000000000000	0.00180000000000000	0.148500000000000	0.00750000000000000	0.0105000000000000	55	62
0.270000000000000	0.0837000000000000	0.0594000000000000	0.00270000000000000	0.267300000000000	0.0135000000000000	0.0189000000000000	54	57
0.170000000000000	0.0697000000000000	0.0459000000000000	0.00170000000000000	0.168300000000000	0.00850000000000000	0.0119000000000000	53	59
0.300000000000000	0.105000000000000	0.0600000000000000	0.00330000000000000	0.297000000000000	0.0150000000000000	0.0210000000000000	52	54
0.210000000000000	0.0714000000000000	0.0546000000000000	0.00210000000000000	0.207900000000000	0.0105000000000000	0.0147000000000000	52	57
0.200000000000000	0.0600000000000000	0.0560000000000000	0.00200000000000000	0.198000000000000	0.0100000000000000	0.0140000000000000	51	55
0.0900000000000000	0.0396000000000000	0.0360000000000000	0.000900000000000000	0.0891000000000000	0.00450000000000000	0.00630000000000000	50	62
