0.00095	0.27391304347826084	354.35559714585935	17.92920094997089
0.00075	0.3840579710144928	284.26875740059086	14.354938567260945
0.0007	0.24736842105263157	260.10413635398163	13.067270253102578
0.0008	0.33768115942028987	301.2243148125332	15.22209909999708
0.00095	0.11159420289855074	345.4600452192077	17.305368013519853
0.00095	0.4536231884057971	363.4347868039383	18.527239252817537
0.0008	0.4536231884057971	306.0859194546193	15.480946999380876
0.00095	0.418840579710145	361.7364928754341	18.423058540571674
0.0009	0.4478260869565217	344.0605930236761	17.50221007760223
0.0007	0.32028985507246377	262.9318644823055	13.231331489967658
0.0007	0.2797101449275362	261.3699639407618	13.139788187692403
0.0008	0.13478260869565217	292.0350821530843	14.61975745157099
0.0007	0.2681159420289855	260.91945223381464	13.11595167491376
0.0007	0.2623188405797101	260.69240678682354	13.102291055612682
0.0008	0.2971014492753623	299.4538854975058	15.116621549463105
0.0009	0.4157894736842105	342.5704455001336	17.413349518629104
0.0009	0.32608695652173914	338.2857838367978	17.137553435093707
0.00095	0.4304347826086956	362.3053604311532	18.46034309565556
0.00075	0.3526315789473684	283.0139882670045	14.281234399290554
0.00095	0.2971014492753623	355.57048140904743	18.010156699197296
0.00055	0.4478260869565217	210.32698859089314	10.561310487658488
0.00095	0.47101449275362317	364.2786594268519	18.58152399045491
0.0009	0.5	346.45808278283766	17.677473419135993
0.0007	0.12105263157894737	254.96938653668116	12.734773123371042
0.00075	0.18695652173913044	276.08553697759555	13.852418711121288
0.00075	0.13478260869565217	273.78898736660096	13.69472105861081
0.00075	0.47101449275362317	287.6470485120187	14.552748979541889
0.00055	0.163768115942029	201.74220900879135	10.071247935198784
0.0008	0.436231884057971	305.3853779437363	15.467508480281253
0.0008	0.2797101449275362	298.68419742144624	15.069930473645854
0.00095	0.38985507246376816	360.3002921782831	18.327572594458047
0.00055	0.18695652173913044	202.48455798882657	10.10900582219736
0.00095	0.2681159420289855	354.04958718132616	17.908465850546918
0.00095	0.48840579710144927	365.1138287878152	18.631208132187908
0.00095	0.21594202898550724	351.2559840388027	17.717804875063734
0.00055	0.3318840579710145	206.9594019688725	10.375540296460144
0.0007	0.40724637681159426	266.18223014508226	13.426013214739953
0.00055	0.1842105263157895	202.39801120149357	10.106400445639679
0.0007	0.17536231884057973	257.21369283241125	12.886542558215979
